app_event_id,customer_id,event_datetime,device_type,app_version,event_type,session_duration_minutes,app_source
APP00327,CUST00219,2025-09-29 16:00:00,iOS,5.3,Search,83,App Store
APP00328,CUST00211,2025-09-30 12:00:00,Android,5.2,Search,18,Website
APP00329,CUST00305,2025-10-01 08:00:00,Android,5.3,Purchase,83,QR Campaign
APP00330,CUST00496,2025-10-02 04:00:00,Android,6.0,Logout,5,App Store
APP00331,CUST00149,2025-10-03 00:00:00,iOS,5.3,Purchase,55,App Store
APP00332,CUST00232,2025-10-03 20:00:00,iOS,6.0,Purchase,13,Website
APP00333,CUST00088,2025-10-04 16:00:00,iOS,6.0,Add to Cart,34,Play Store
APP00334,CUST00408,2025-10-05 12:00:00,iOS,5.1,Login,88,Play Store
APP00335,CUST00211,2025-10-06 08:00:00,Android,5.3,Search,18,Website
APP00336,CUST00223,2025-10-07 04:00:00,iOS,6.0,Logout,68,Play Store
APP00337,CUST00296,2025-10-08 00:00:00,iOS,5.3,Logout,72,App Store
APP00338,CUST00148,2025-10-08 20:00:00,Android,5.3,View Product,43,QR Campaign
APP00339,CUST00207,2025-10-09 16:00:00,Android,5.2,Purchase,65,QR Campaign
APP00340,CUST00360,2025-10-10 12:00:00,iOS,5.2,Purchase,41,Website
APP00341,CUST00419,2025-10-11 08:00:00,iOS,5.1,Login,38,QR Campaign
APP00342,CUST00432,2025-10-12 04:00:00,Android,5.3,Purchase,38,Website
APP00343,CUST00227,2025-10-13 00:00:00,iOS,5.2,Search,13,Play Store
APP00344,CUST00417,2025-10-13 20:00:00,Android,6.0,Logout,22,App Store
APP00345,CUST00360,2025-10-14 16:00:00,iOS,6.0,Purchase,29,Play Store
APP00346,CUST00184,2025-10-15 12:00:00,iOS,5.1,Login,9,Website
APP00347,CUST00041,2025-10-16 08:00:00,iOS,6.0,Add to Cart,68,App Store
APP00348,CUST00182,2025-10-17 04:00:00,Android,5.3,Search,17,App Store
APP00349,CUST00044,2025-10-18 00:00:00,iOS,6.0,Add to Cart,37,App Store
APP00350,CUST00210,2025-10-18 20:00:00,Android,5.1,View Product,64,Play Store
APP00351,CUST00337,2025-10-19 16:00:00,Android,5.1,Login,67,App Store
APP00352,CUST00456,2025-10-20 12:00:00,iOS,6.0,View Product,4,Play Store
APP00353,CUST00250,2025-10-21 08:00:00,iOS,5.3,View Product,40,Play Store
APP00354,CUST00084,2025-10-22 04:00:00,iOS,5.2,Logout,16,App Store
APP00355,CUST00139,2025-10-23 00:00:00,Android,5.3,View Product,11,Website
APP00356,CUST00478,2025-10-23 20:00:00,iOS,5.3,View Product,26,App Store
APP00357,CUST00475,2025-10-24 16:00:00,Android,5.3,Login,72,App Store
APP00358,CUST00231,2025-10-25 12:00:00,Android,6.0,Add to Cart,65,Play Store
APP00359,CUST00398,2025-10-26 08:00:00,iOS,5.2,Purchase,2,App Store
APP00360,CUST00426,2025-10-27 04:00:00,iOS,5.3,View Product,45,Website
APP00361,CUST00463,2025-10-28 00:00:00,iOS,5.2,Logout,43,App Store
APP00362,CUST00012,2025-10-28 20:00:00,iOS,5.1,Purchase,3,Website
APP00363,CUST00468,2025-10-29 16:00:00,Android,5.2,Logout,34,QR Campaign
APP00364,CUST00273,2025-10-30 12:00:00,iOS,6.0,Purchase,80,QR Campaign
APP00365,CUST00488,2025-10-31 08:00:00,Android,5.1,View Product,65,QR Campaign
APP00366,CUST00090,2025-11-01 04:00:00,iOS,5.1,Search,64,App Store
APP00367,CUST00462,2025-11-02 00:00:00,Android,5.3,Purchase,7,Play Store
APP00368,CUST00025,2025-11-02 20:00:00,Android,5.2,Search,35,Website
APP00369,CUST00026,2025-11-03 16:00:00,Android,5.1,Add to Cart,22,QR Campaign
APP00370,CUST00431,2025-11-04 12:00:00,Android,5.1,Purchase,48,Website
APP00371,CUST00153,2025-11-05 08:00:00,iOS,5.2,Login,32,Play Store
APP00372,CUST00473,2025-11-06 04:00:00,iOS,5.2,Logout,26,Website
APP00373,CUST00060,2025-11-07 00:00:00,iOS,5.1,Add to Cart,6,Website
APP00374,CUST00060,2025-11-07 20:00:00,iOS,5.1,Add to Cart,46,QR Campaign
APP00375,CUST00283,2025-11-08 16:00:00,Android,5.2,Search,55,Website
APP00376,CUST00171,2025-11-09 12:00:00,iOS,6.0,View Product,75,QR Campaign
APP00377,CUST00076,2025-11-10 08:00:00,Android,5.2,Logout,55,Play Store
APP00378,CUST00276,2025-11-11 04:00:00,Android,6.0,Login,85,QR Campaign
APP00379,CUST00447,2025-11-12 00:00:00,Android,5.1,Login,57,Website
APP00380,CUST00208,2025-11-12 20:00:00,Android,5.3,Search,86,Play Store
APP00381,CUST00409,2025-11-13 16:00:00,Android,5.2,Search,63,App Store
APP00382,CUST00155,2025-11-14 12:00:00,Android,5.1,Add to Cart,1,App Store
APP00383,CUST00180,2025-11-15 08:00:00,Android,5.1,Search,21,Play Store
APP00384,CUST00082,2025-11-16 04:00:00,Android,5.3,View Product,20,Play Store
APP00385,CUST00010,2025-11-17 00:00:00,Android,5.2,Add to Cart,73,Website
APP00386,CUST00243,2025-11-17 20:00:00,Android,5.1,Add to Cart,29,App Store
APP00387,CUST00178,2025-11-18 16:00:00,Android,6.0,Add to Cart,43,Play Store
APP00388,CUST00286,2025-11-19 12:00:00,iOS,5.3,Login,45,App Store
APP00389,CUST00257,2025-11-20 08:00:00,Android,6.0,Logout,65,App Store
APP00390,CUST00310,2025-11-21 04:00:00,iOS,5.2,Logout,3,Website
APP00391,CUST00004,2025-11-22 00:00:00,Android,6.0,Login,20,Play Store
APP00392,CUST00215,2025-11-22 20:00:00,Android,5.3,Add to Cart,81,QR Campaign
APP00393,CUST00391,2025-11-23 16:00:00,Android,5.1,View Product,37,Play Store
APP00394,CUST00030,2025-11-24 12:00:00,Android,5.3,Purchase,38,App Store
APP00395,CUST00346,2025-11-25 08:00:00,Android,5.1,Add to Cart,74,QR Campaign
APP00396,CUST00065,2025-11-26 04:00:00,iOS,5.1,Search,45,QR Campaign
APP00397,CUST00124,2025-11-27 00:00:00,iOS,6.0,Logout,42,App Store
APP00398,CUST00285,2025-11-27 20:00:00,Android,5.3,Purchase,46,QR Campaign
APP00399,CUST00153,2025-11-28 16:00:00,Android,5.3,Login,60,QR Campaign
APP00400,CUST00040,2025-11-29 12:00:00,Android,5.1,Login,13,Play Store
APP00401,CUST00026,2025-11-30 08:00:00,iOS,5.3,Purchase,31,App Store
APP00402,CUST00273,2025-12-01 04:00:00,iOS,5.2,Logout,68,Website
APP00403,CUST00159,2025-12-02 00:00:00,Android,5.2,Logout,62,QR Campaign
APP00404,CUST00189,2025-12-02 20:00:00,Android,6.0,Search,49,App Store
APP00405,CUST00264,2025-12-03 16:00:00,Android,6.0,Login,18,Play Store
APP00406,CUST00069,2025-12-04 12:00:00,iOS,5.3,Login,75,Play Store
APP00407,CUST00001,2025-12-05 08:00:00,Android,6.0,Add to Cart,53,Play Store
APP00408,CUST00079,2025-12-06 04:00:00,Android,5.3,View Product,18,QR Campaign
APP00409,CUST00228,2025-12-07 00:00:00,Android,6.0,Search,51,Website
APP00410,CUST00327,2025-12-07 20:00:00,iOS,5.2,Add to Cart,41,Play Store
APP00411,CUST00046,2025-12-08 16:00:00,Android,5.1,View Product,67,Website
APP00412,CUST00108,2025-12-09 12:00:00,Android,5.1,Login,65,App Store
APP00413,CUST00475,2025-12-10 08:00:00,Android,5.2,View Product,83,Play Store
APP00414,CUST00355,2025-12-11 04:00:00,iOS,5.1,Login,6,QR Campaign
APP00415,CUST00124,2025-12-12 00:00:00,iOS,5.3,Logout,74,Play Store
APP00416,CUST00475,2025-12-12 20:00:00,Android,5.3,Add to Cart,37,QR Campaign
APP00417,CUST00148,2025-12-13 16:00:00,iOS,5.2,Login,12,App Store
APP00418,CUST00466,2025-12-14 12:00:00,Android,5.2,View Product,81,Website
APP00419,CUST00424,2025-12-15 08:00:00,iOS,5.2,Add to Cart,2,Website
APP00420,CUST00252,2025-12-16 04:00:00,Android,5.2,View Product,53,Website
APP00421,CUST00002,2025-12-17 00:00:00,Android,5.1,View Product,25,Play Store
APP00422,CUST00222,2025-12-17 20:00:00,Android,5.1,Purchase,28,Play Store
APP00423,CUST00189,2025-12-18 16:00:00,iOS,5.1,Login,45,App Store
APP00424,CUST00486,2025-12-19 12:00:00,iOS,5.3,Login,37,Website
APP00425,CUST00478,2025-12-20 08:00:00,iOS,6.0,View Product,17,App Store
APP00426,CUST00071,2025-12-21 04:00:00,Android,5.3,Logout,69,QR Campaign
APP00427,CUST00359,2025-12-22 00:00:00,iOS,6.0,Login,56,Play Store
APP00428,CUST00333,2025-12-22 20:00:00,Android,5.2,Search,58,Website
APP00429,CUST00097,2025-12-23 16:00:00,iOS,5.2,Logout,83,Play Store
APP00430,CUST00232,2025-12-24 12:00:00,Android,5.1,Logout,4,Website
APP00431,CUST00030,2025-12-25 08:00:00,Android,5.1,Logout,55,Website
APP00432,CUST00030,2025-12-26 04:00:00,Android,6.0,Login,49,Play Store
APP00433,CUST00215,2025-12-27 00:00:00,Android,6.0,Logout,38,Play Store
APP00434,CUST00173,2025-12-27 20:00:00,iOS,5.1,Logout,45,App Store
APP00435,CUST00280,2025-12-28 16:00:00,Android,5.2,Add to Cart,30,Play Store
APP00436,CUST00468,2025-12-29 12:00:00,iOS,5.1,Login,37,Play Store
APP00437,CUST00476,2025-12-30 08:00:00,Android,5.2,Logout,56,Play Store
APP00438,CUST00440,2025-12-31 04:00:00,Android,5.2,Search,27,QR Campaign
APP00439,CUST00211,2026-01-01 00:00:00,Android,5.3,Logout,32,QR Campaign
APP00440,CUST00317,2026-01-01 20:00:00,iOS,5.3,View Product,11,QR Campaign
APP00441,CUST00497,2026-01-02 16:00:00,Android,6.0,Login,58,App Store
APP00442,CUST00397,2026-01-03 12:00:00,Android,5.2,Add to Cart,77,App Store
APP00443,CUST00125,2026-01-04 08:00:00,Android,5.1,Search,35,Website
APP00444,CUST00080,2026-01-05 04:00:00,Android,5.2,Purchase,17,App Store
APP00445,CUST00184,2026-01-06 00:00:00,iOS,6.0,View Product,30,Play Store
APP00446,CUST00015,2026-01-06 20:00:00,Android,5.2,View Product,18,Website
APP00447,CUST00011,2026-01-07 16:00:00,Android,5.2,View Product,30,Play Store
APP00448,CUST00396,2026-01-08 12:00:00,Android,6.0,Search,16,Website
APP00449,CUST00342,2026-01-09 08:00:00,iOS,5.2,Login,75,App Store
APP00450,CUST00089,2026-01-10 04:00:00,iOS,5.3,Login,54,QR Campaign
APP00451,CUST00003,2026-01-11 00:00:00,Android,6.0,Logout,4,Play Store
APP00452,CUST00024,2026-01-11 20:00:00,iOS,5.3,Logout,15,Website
APP00453,CUST00089,2026-01-12 16:00:00,Android,6.0,Login,76,QR Campaign
APP00454,CUST00009,2026-01-13 12:00:00,iOS,5.2,Logout,27,Play Store
APP00455,CUST00476,2026-01-14 08:00:00,Android,5.3,Login,4,Play Store
APP00456,CUST00046,2026-01-15 04:00:00,Android,5.3,View Product,35,QR Campaign
APP00457,CUST00094,2026-01-16 00:00:00,iOS,5.1,Purchase,85,App Store
APP00458,CUST00071,2026-01-16 20:00:00,Android,5.3,View Product,63,QR Campaign
APP00459,CUST00188,2026-01-17 16:00:00,Android,5.3,Logout,66,App Store
APP00460,CUST00139,2026-01-18 12:00:00,iOS,5.2,Purchase,39,Website
APP00461,CUST00010,2026-01-19 08:00:00,Android,5.3,Purchase,28,App Store
APP00462,CUST00003,2026-01-20 04:00:00,Android,5.3,Login,34,Website
APP00463,CUST00019,2026-01-21 00:00:00,Android,5.3,Add to Cart,33,Website
APP00464,CUST00130,2026-01-21 20:00:00,iOS,5.2,Search,50,Website
APP00465,CUST00401,2026-01-22 16:00:00,iOS,6.0,Add to Cart,60,Website
APP00466,CUST00221,2026-01-23 12:00:00,Android,5.2,Purchase,72,Play Store
APP00467,CUST00130,2026-01-24 08:00:00,iOS,5.3,Add to Cart,72,Website
APP00468,CUST00437,2026-01-25 04:00:00,Android,6.0,Logout,42,Play Store
APP00469,CUST00400,2026-01-26 00:00:00,iOS,5.2,Purchase,86,Play Store
APP00470,CUST00113,2026-01-26 20:00:00,iOS,5.2,View Product,28,Website
APP00471,CUST00138,2026-01-27 16:00:00,iOS,6.0,Logout,75,App Store
APP00472,CUST00452,2026-01-28 12:00:00,Android,5.1,View Product,27,App Store
APP00473,CUST00043,2026-01-29 08:00:00,iOS,5.3,Logout,1,QR Campaign
APP00474,CUST00218,2026-01-30 04:00:00,Android,5.1,Login,8,Play Store
APP00475,CUST00058,2026-01-31 00:00:00,Android,5.3,Logout,46,Play Store
APP00476,CUST00113,2026-01-31 20:00:00,iOS,5.3,Search,24,App Store
APP00477,CUST00188,2026-02-01 16:00:00,Android,5.1,View Product,40,Play Store
APP00478,CUST00122,2026-02-02 12:00:00,iOS,5.1,Logout,51,App Store
APP00479,CUST00408,2026-02-03 08:00:00,Android,5.3,Search,24,QR Campaign
APP00480,CUST00460,2026-02-04 04:00:00,Android,6.0,Login,22,Website
APP00481,CUST00085,2026-02-05 00:00:00,Android,6.0,Logout,74,Website
APP00482,CUST00106,2026-02-05 20:00:00,iOS,5.1,Search,68,Website
APP00483,CUST00400,2026-02-06 16:00:00,Android,5.1,Logout,8,QR Campaign
APP00484,CUST00356,2026-02-07 12:00:00,iOS,5.2,View Product,58,Play Store
APP00485,CUST00099,2026-02-08 08:00:00,Android,6.0,View Product,15,QR Campaign
APP00486,CUST00009,2026-02-09 04:00:00,Android,6.0,Add to Cart,8,Play Store
APP00487,CUST00006,2026-02-10 00:00:00,Android,5.3,Add to Cart,42,Play Store
APP00488,CUST00108,2026-02-10 20:00:00,Android,5.2,Logout,39,Website
APP00489,CUST00449,2026-02-11 16:00:00,iOS,5.3,Add to Cart,35,App Store
APP00490,CUST00462,2026-02-12 12:00:00,Android,5.2,Logout,41,App Store
APP00491,CUST00152,2026-02-13 08:00:00,Android,6.0,Logout,48,Website
APP00492,CUST00394,2026-02-14 04:00:00,Android,5.3,Search,78,Play Store
APP00493,CUST00338,2026-02-15 00:00:00,Android,5.2,View Product,71,QR Campaign
APP00494,CUST00237,2026-02-15 20:00:00,iOS,5.3,Login,44,Website
APP00495,CUST00457,2026-02-16 16:00:00,Android,5.2,Purchase,35,Website
APP00496,CUST00027,2026-02-17 12:00:00,iOS,5.1,View Product,27,QR Campaign
APP00497,CUST00119,2026-02-18 08:00:00,Android,5.3,Add to Cart,65,Play Store
APP00498,CUST00211,2026-02-19 04:00:00,iOS,5.1,Logout,70,Website
APP00499,CUST00100,2026-02-20 00:00:00,iOS,5.2,Add to Cart,66,Website
APP00500,CUST00003,2026-02-20 20:00:00,Android,5.3,Search,71,Play Store
APP00501,CUST00294,2026-02-21 16:00:00,iOS,5.2,Add to Cart,72,QR Campaign
APP00502,CUST00457,2026-02-22 12:00:00,Android,5.2,Search,63,QR Campaign
APP00503,CUST00330,2026-02-23 08:00:00,Android,5.1,Login,80,App Store
APP00504,CUST00329,2026-02-24 04:00:00,iOS,5.3,Logout,29,App Store
APP00505,CUST00017,2026-02-25 00:00:00,Android,6.0,Add to Cart,31,QR Campaign
APP00506,CUST00106,2026-02-25 20:00:00,Android,5.2,Search,64,App Store
APP00507,CUST00230,2026-02-26 16:00:00,iOS,5.1,Add to Cart,86,App Store
APP00508,CUST00304,2026-02-27 12:00:00,Android,6.0,Search,53,Play Store
APP00509,CUST00177,2026-02-28 08:00:00,Android,5.1,Logout,74,Website
APP00510,CUST00427,2026-03-01 04:00:00,iOS,5.1,Logout,68,App Store
APP00511,CUST00084,2026-03-02 00:00:00,iOS,5.1,View Product,25,App Store
APP00512,CUST00263,2026-03-02 20:00:00,Android,5.2,Search,13,Play Store
APP00513,CUST00196,2026-03-03 16:00:00,Android,6.0,Purchase,81,QR Campaign
APP00514,CUST00249,2026-03-04 12:00:00,iOS,5.2,Login,40,App Store
APP00515,CUST00382,2026-03-05 08:00:00,Android,5.2,View Product,72,Website
APP00516,CUST00458,2026-03-06 04:00:00,iOS,5.3,Login,87,App Store
APP00517,CUST00149,2026-03-07 00:00:00,Android,6.0,View Product,7,Website
APP00518,CUST00206,2026-03-07 20:00:00,iOS,5.3,Add to Cart,32,QR Campaign
APP00519,CUST00409,2026-03-08 16:00:00,Android,5.1,Search,24,App Store
APP00520,CUST00081,2026-03-09 12:00:00,Android,6.0,Add to Cart,1,Website
APP00521,CUST00189,2026-03-10 08:00:00,iOS,6.0,Login,47,Website
APP00522,CUST00412,2026-03-11 04:00:00,Android,5.2,Logout,51,Website
APP00523,CUST00206,2026-03-12 00:00:00,iOS,5.1,Login,36,QR Campaign
APP00524,CUST00308,2026-03-12 20:00:00,iOS,5.2,View Product,27,Website
APP00525,CUST00269,2026-03-13 16:00:00,iOS,5.3,Login,70,Play Store
APP00526,CUST00290,2026-03-14 12:00:00,Android,5.1,Search,42,QR Campaign
APP00527,CUST00383,2026-03-15 08:00:00,Android,5.2,Login,76,Website
APP00528,CUST00361,2026-03-16 04:00:00,iOS,5.2,Add to Cart,89,QR Campaign
APP00529,CUST00451,2026-03-17 00:00:00,iOS,5.2,Logout,68,QR Campaign
APP00530,CUST00388,2026-03-17 20:00:00,iOS,5.1,Search,70,Play Store
APP00531,CUST00300,2026-03-18 16:00:00,Android,5.3,Login,13,Website
APP00532,CUST00382,2026-03-19 12:00:00,iOS,6.0,Purchase,25,QR Campaign
APP00533,CUST00255,2026-03-20 08:00:00,iOS,5.2,Purchase,22,QR Campaign
APP00534,CUST00399,2026-03-21 04:00:00,Android,5.1,Logout,21,Website
APP00535,CUST00468,2026-03-22 00:00:00,iOS,6.0,Add to Cart,15,Play Store
APP00536,CUST00008,2026-03-22 20:00:00,Android,5.2,View Product,67,App Store
APP00537,CUST00114,2026-03-23 16:00:00,iOS,5.1,View Product,37,Website
APP00538,CUST00005,2026-03-24 12:00:00,iOS,5.3,Logout,45,App Store
APP00539,CUST00450,2026-03-25 08:00:00,iOS,5.2,Login,26,Website
APP00540,CUST00476,2026-03-26 04:00:00,Android,5.1,Search,81,Website
APP00541,CUST00342,2026-03-27 00:00:00,Android,5.2,Logout,55,QR Campaign
APP00542,CUST00073,2026-03-27 20:00:00,Android,5.1,View Product,50,Website
APP00543,CUST00348,2026-03-28 16:00:00,iOS,5.3,Purchase,35,Play Store
APP00544,CUST00121,2026-03-29 12:00:00,iOS,5.3,View Product,41,Play Store
APP00545,CUST00302,2026-03-30 08:00:00,iOS,5.1,Purchase,72,Website
APP00546,CUST00449,2026-03-31 04:00:00,iOS,6.0,View Product,11,QR Campaign
APP00547,CUST00372,2026-04-01 00:00:00,Android,5.3,Add to Cart,88,QR Campaign
APP00548,CUST00484,2026-04-01 20:00:00,iOS,5.2,Logout,8,App Store
APP00549,CUST00369,2026-04-02 16:00:00,iOS,5.3,Search,54,Website
APP00550,CUST00234,2026-04-03 12:00:00,Android,5.2,Logout,1,App Store
APP00551,CUST00066,2026-04-04 08:00:00,iOS,5.3,Login,20,QR Campaign
APP00552,CUST00230,2026-04-05 04:00:00,Android,5.3,Purchase,34,Play Store
APP00553,CUST00410,2026-04-06 00:00:00,iOS,5.2,View Product,57,QR Campaign
APP00554,CUST00031,2026-04-06 20:00:00,Android,5.3,Login,13,Play Store
APP00555,CUST00307,2026-04-07 16:00:00,iOS,5.2,Purchase,54,App Store
APP00556,CUST00297,2026-04-08 12:00:00,Android,5.2,Logout,53,QR Campaign
APP00557,CUST00051,2026-04-09 08:00:00,Android,5.3,Purchase,52,Play Store
APP00558,CUST00147,2026-04-10 04:00:00,iOS,5.3,Add to Cart,6,App Store
APP00559,CUST00095,2026-04-11 00:00:00,iOS,5.2,View Product,36,QR Campaign
APP00560,CUST00329,2026-04-11 20:00:00,Android,5.1,Logout,25,Website
APP00561,CUST00387,2026-04-12 16:00:00,Android,5.3,Login,58,QR Campaign
APP00562,CUST00038,2026-04-13 12:00:00,iOS,6.0,View Product,55,App Store
APP00563,CUST00198,2026-04-14 08:00:00,Android,5.3,Logout,3,QR Campaign
APP00564,CUST00241,2026-04-15 04:00:00,iOS,5.1,View Product,28,App Store
APP00565,CUST00173,2026-04-16 00:00:00,iOS,5.1,Search,68,Play Store
APP00566,CUST00493,2026-04-16 20:00:00,iOS,5.3,Purchase,81,QR Campaign
APP00567,CUST00256,2026-04-17 16:00:00,iOS,5.3,Purchase,38,App Store
APP00568,CUST00455,2026-04-18 12:00:00,iOS,6.0,Search,34,App Store
APP00569,CUST00041,2026-04-19 08:00:00,iOS,5.3,Search,84,Website
APP00570,CUST00409,2026-04-20 04:00:00,Android,5.1,View Product,13,Play Store
APP00571,CUST00473,2026-04-21 00:00:00,iOS,6.0,Purchase,5,Website
APP00572,CUST00434,2026-04-21 20:00:00,Android,5.3,Login,60,Website
APP00573,CUST00129,2026-04-22 16:00:00,iOS,6.0,Add to Cart,88,QR Campaign
APP00574,CUST00054,2026-04-23 12:00:00,iOS,6.0,Logout,17,App Store
APP00575,CUST00086,2026-04-24 08:00:00,iOS,5.1,Search,57,App Store
APP00576,CUST00212,2026-04-25 04:00:00,Android,5.1,Login,31,App Store
APP00577,CUST00269,2026-04-26 00:00:00,iOS,5.2,Login,65,QR Campaign
APP00578,CUST00296,2026-04-26 20:00:00,iOS,5.1,View Product,66,QR Campaign
APP00579,CUST00021,2026-04-27 16:00:00,iOS,5.2,Search,33,Play Store
APP00580,CUST00215,2026-04-28 12:00:00,iOS,5.1,Login,4,Website
APP00581,CUST00425,2026-04-29 08:00:00,Android,5.1,Add to Cart,82,Play Store
APP00582,CUST00189,2026-04-30 04:00:00,Android,5.2,Login,55,Play Store
APP00583,CUST00161,2026-05-01 00:00:00,iOS,5.2,Add to Cart,24,QR Campaign
APP00584,CUST00201,2026-05-01 20:00:00,iOS,5.2,Add to Cart,32,App Store
APP00585,CUST00029,2026-05-02 16:00:00,Android,6.0,Add to Cart,73,QR Campaign
APP00586,CUST00381,2026-05-03 12:00:00,iOS,5.2,Search,47,QR Campaign
APP00587,CUST00244,2026-05-04 08:00:00,Android,6.0,Add to Cart,16,QR Campaign
APP00588,CUST00183,2026-05-05 04:00:00,Android,6.0,Search,21,Play Store
APP00589,CUST00032,2026-05-06 00:00:00,Android,5.2,Login,67,App Store
APP00590,CUST00267,2026-05-06 20:00:00,Android,5.2,Add to Cart,31,QR Campaign
APP00591,CUST00436,2026-05-07 16:00:00,Android,5.2,Purchase,14,Play Store
APP00592,CUST00036,2026-05-08 12:00:00,Android,5.1,Login,6,QR Campaign
APP00593,CUST00093,2026-05-09 08:00:00,Android,5.1,Logout,69,Website
APP00594,CUST00368,2026-05-10 04:00:00,iOS,5.2,Purchase,29,App Store
APP00595,CUST00159,2026-05-11 00:00:00,Android,5.3,Purchase,55,Play Store
APP00596,CUST00398,2026-05-11 20:00:00,iOS,5.2,View Product,37,Website
APP00597,CUST00447,2026-05-12 16:00:00,iOS,5.3,Search,59,QR Campaign
APP00598,CUST00180,2026-05-13 12:00:00,iOS,5.1,View Product,36,Website
APP00599,CUST00438,2026-05-14 08:00:00,Android,5.1,Search,85,Website
APP00600,CUST00373,2026-05-15 04:00:00,Android,5.3,View Product,76,Play Store
APP00601,CUST00306,2026-05-16 00:00:00,Android,5.1,Login,59,App Store
APP00602,CUST00473,2026-05-16 20:00:00,iOS,5.2,Purchase,87,App Store
APP00603,CUST00379,2026-05-17 16:00:00,iOS,5.3,Login,78,Play Store
APP00604,CUST00438,2026-05-18 12:00:00,iOS,5.3,Search,64,QR Campaign
APP00605,CUST00218,2026-05-19 08:00:00,iOS,6.0,Purchase,43,Website
APP00606,CUST00470,2026-05-20 04:00:00,Android,5.1,Purchase,42,App Store
APP00607,CUST00329,2026-05-21 00:00:00,iOS,5.3,Search,74,App Store
APP00608,CUST00353,2026-05-21 20:00:00,Android,5.3,Login,60,Website
APP00609,CUST00343,2026-05-22 16:00:00,iOS,5.3,Purchase,62,QR Campaign
APP00610,CUST00227,2026-05-23 12:00:00,Android,5.1,Logout,64,Website
APP00611,CUST00212,2026-05-24 08:00:00,iOS,5.3,Login,58,Play Store
APP00612,CUST00353,2026-05-25 04:00:00,Android,5.3,Login,2,Play Store
APP00613,CUST00163,2026-05-26 00:00:00,iOS,5.2,Login,78,QR Campaign
APP00614,CUST00366,2026-05-26 20:00:00,Android,5.2,Purchase,71,App Store
APP00615,CUST00158,2026-05-27 16:00:00,Android,6.0,Add to Cart,81,App Store
APP00616,CUST00110,2026-05-28 12:00:00,Android,5.3,View Product,84,QR Campaign
APP00617,CUST00055,2026-05-29 08:00:00,iOS,5.1,Search,8,QR Campaign
APP00618,CUST00350,2026-05-30 04:00:00,Android,6.0,Login,56,Play Store
APP00619,CUST00214,2026-05-31 00:00:00,Android,6.0,Purchase,84,Play Store
APP00620,CUST00365,2026-05-31 20:00:00,Android,6.0,Search,36,QR Campaign
APP00621,CUST00385,2026-06-01 16:00:00,Android,5.3,Add to Cart,69,App Store
APP00622,CUST00015,2026-06-02 12:00:00,Android,6.0,Logout,13,Website
APP00623,CUST00153,2026-06-03 08:00:00,iOS,5.1,Add to Cart,39,Website
APP00624,CUST00020,2026-06-04 04:00:00,Android,5.2,Purchase,81,Website
APP00625,CUST00455,2026-06-05 00:00:00,iOS,5.2,Login,6,Play Store
APP00626,CUST00400,2026-06-05 20:00:00,Android,5.3,Add to Cart,19,QR Campaign
APP00627,CUST00052,2026-06-06 16:00:00,iOS,5.1,Add to Cart,25,App Store
APP00628,CUST00343,2026-06-07 12:00:00,iOS,5.1,Add to Cart,3,Play Store
APP00629,CUST00469,2026-06-08 08:00:00,iOS,5.1,Logout,53,QR Campaign
APP00630,CUST00321,2026-06-09 04:00:00,iOS,5.3,Purchase,28,QR Campaign
APP00631,CUST00367,2026-06-10 00:00:00,iOS,5.1,Search,26,Website
APP00632,CUST00084,2026-06-10 20:00:00,iOS,5.2,View Product,47,Website
APP00633,CUST00367,2026-06-11 16:00:00,Android,5.1,Purchase,8,App Store
APP00634,CUST00467,2026-06-12 12:00:00,Android,5.1,Login,57,App Store
APP00635,CUST00326,2026-06-13 08:00:00,Android,5.3,Purchase,55,Website
APP00636,CUST00486,2026-06-14 04:00:00,Android,6.0,Purchase,79,Website
APP00637,CUST00224,2026-06-15 00:00:00,iOS,6.0,Logout,1,QR Campaign
APP00638,CUST00129,2026-06-15 20:00:00,iOS,5.3,View Product,40,App Store
APP00639,CUST00350,2026-06-16 16:00:00,iOS,5.3,View Product,23,QR Campaign
APP00640,CUST00382,2026-06-17 12:00:00,Android,5.3,View Product,54,App Store
APP00641,CUST00016,2026-06-18 08:00:00,Android,5.3,Search,42,App Store
APP00642,CUST00411,2026-06-19 04:00:00,iOS,5.1,Purchase,80,Play Store
APP00643,CUST00274,2026-06-20 00:00:00,Android,5.1,Logout,50,Website
APP00644,CUST00077,2026-06-20 20:00:00,iOS,6.0,Login,4,Play Store
APP00645,CUST00300,2026-06-21 16:00:00,iOS,5.3,View Product,8,App Store
APP00646,CUST00306,2026-06-22 12:00:00,Android,5.3,View Product,36,QR Campaign
APP00647,CUST00092,2026-06-23 08:00:00,iOS,5.1,Purchase,10,App Store
APP00648,CUST00458,2026-06-24 04:00:00,Android,5.3,Login,30,Play Store
APP00649,CUST00270,2026-06-25 00:00:00,Android,5.2,Logout,16,Website
APP00650,CUST00052,2026-06-25 20:00:00,Android,5.1,View Product,30,QR Campaign
APP00651,CUST00349,2026-06-26 16:00:00,Android,5.2,Purchase,64,App Store
APP00652,CUST00121,2026-06-27 12:00:00,iOS,5.1,Add to Cart,74,App Store
APP00653,CUST00459,2026-06-28 08:00:00,iOS,5.1,Logout,11,Website
APP00654,CUST00050,2026-06-29 04:00:00,iOS,5.1,Search,34,App Store
