deal_id,opportunity_id,customer_id,product,deal_stage,engage_date,close_date,close_value,sales_agent
DEAL00257,OPP00495,CUST00419,Cloud Subscription,Qualification,2025-03-28,2025-08-14,94020.07,Agent D
DEAL00258,OPP00023,CUST00196,Laptop,Won,2025-06-30,2026-06-11,183897.84,Agent A
DEAL00259,OPP00105,CUST00078,Cloud Subscription,Proposal,2025-01-25,2026-01-01,78168.27,Agent B
DEAL00260,OPP00579,CUST00167,Support Package,Qualification,2026-03-22,2026-06-03,138011.02,Agent D
DEAL00261,OPP00558,CUST00090,Analytics Suite,Prospecting,2026-01-23,2025-07-21,111172.13,Agent A
DEAL00262,OPP00593,CUST00264,AI Platform,Negotiation,2025-08-10,2026-06-21,72772.46,Agent B
DEAL00263,OPP00222,CUST00472,Support Package,Lost,2026-04-23,2025-10-21,243799.03,Agent A
DEAL00264,OPP00015,CUST00208,Cloud Subscription,Won,2026-02-01,2026-07-24,68394.15,Agent D
DEAL00265,OPP00078,CUST00212,Support Package,Proposal,2026-03-02,2025-07-06,80776.8,Agent C
DEAL00266,OPP00322,CUST00271,Cloud Subscription,Prospecting,2025-02-18,2026-10-13,44588.94,Agent A
DEAL00267,OPP00241,CUST00263,AI Platform,Qualification,2025-11-30,2026-06-09,206630.25,Agent D
DEAL00268,OPP00018,CUST00273,AI Platform,Lost,2026-03-16,2026-09-19,148714.4,Agent E
DEAL00269,OPP00454,CUST00342,Laptop,Lost,2025-06-24,2025-11-14,155194.62,Agent B
DEAL00270,OPP00443,CUST00214,AI Platform,Won,2026-01-27,2026-01-22,206037.55,Agent D
DEAL00271,OPP00277,CUST00374,CRM License,Prospecting,2025-11-07,2026-02-15,89015.32,Agent E
DEAL00272,OPP00424,CUST00064,Support Package,Prospecting,2026-04-17,2025-12-09,52440.19,Agent A
DEAL00273,OPP00476,CUST00012,Support Package,Proposal,2025-10-01,2025-12-19,53609.31,Agent A
DEAL00274,OPP00027,CUST00210,Cloud Subscription,Negotiation,2025-02-04,2026-02-17,184491.86,Agent E
DEAL00275,OPP00514,CUST00312,AI Platform,Negotiation,2025-08-05,2025-12-02,155458.21,Agent E
DEAL00276,OPP00464,CUST00174,Laptop,Negotiation,2025-07-28,2025-11-05,55553.03,Agent B
DEAL00277,OPP00363,CUST00431,Laptop,Lost,2025-06-09,2026-02-01,40541.02,Agent A
DEAL00278,OPP00383,CUST00256,Laptop,Lost,2026-02-12,2025-09-18,34568.39,Agent E
DEAL00279,OPP00525,CUST00463,Analytics Suite,Qualification,2025-01-07,2025-09-07,158810.67,Agent C
DEAL00280,OPP00382,CUST00101,CRM License,Lost,2025-09-26,2026-01-27,5029.07,Agent C
DEAL00281,OPP00184,CUST00016,AI Platform,Lost,2025-05-06,2026-10-04,9488.24,Agent E
DEAL00282,OPP00194,CUST00197,Laptop,Prospecting,2026-04-20,2025-12-19,100440.52,Agent B
DEAL00283,OPP00462,CUST00258,CRM License,Qualification,2026-01-03,2025-09-30,174380.72,Agent A
DEAL00284,OPP00056,CUST00384,Support Package,Prospecting,2025-11-21,2025-09-25,175284.65,Agent C
DEAL00285,OPP00230,CUST00244,Cloud Subscription,Proposal,2025-12-22,2025-09-04,110378.98,Agent E
DEAL00286,OPP00489,CUST00348,AI Platform,Proposal,2025-03-31,2026-01-20,174313.03,Agent E
DEAL00287,OPP00028,CUST00249,AI Platform,Qualification,2025-02-11,2026-10-03,132668.56,Agent D
DEAL00288,OPP00583,CUST00105,Analytics Suite,Qualification,2025-12-31,2025-08-06,244348.2,Agent E
DEAL00289,OPP00184,CUST00182,Support Package,Lost,2025-06-08,2026-06-11,44802.75,Agent B
DEAL00290,OPP00425,CUST00155,AI Platform,Proposal,2025-07-21,2026-01-04,152163.48,Agent C
DEAL00291,OPP00375,CUST00287,Analytics Suite,Won,2026-01-01,2025-06-15,125353.5,Agent D
DEAL00292,OPP00041,CUST00169,Analytics Suite,Negotiation,2025-10-09,2026-02-28,52644.25,Agent C
DEAL00293,OPP00484,CUST00420,Analytics Suite,Lost,2026-04-15,2026-01-05,188747.66,Agent C
DEAL00294,OPP00260,CUST00047,AI Platform,Negotiation,2025-11-28,2026-03-01,72499.46,Agent B
DEAL00295,OPP00441,CUST00043,AI Platform,Proposal,2025-10-15,2026-06-06,98518.91,Agent E
DEAL00296,OPP00084,CUST00321,AI Platform,Negotiation,2025-04-01,2025-10-25,96833.49,Agent B
DEAL00297,OPP00046,CUST00306,CRM License,Won,2026-04-26,2026-04-28,64830.1,Agent E
DEAL00298,OPP00440,CUST00221,Analytics Suite,Won,2025-05-05,2026-05-10,110522.81,Agent D
DEAL00299,OPP00519,CUST00001,CRM License,Prospecting,2025-05-06,2026-08-27,120969.74,Agent B
DEAL00300,OPP00438,CUST00200,Cloud Subscription,Qualification,2025-02-21,2025-10-30,187334.31,Agent B
DEAL00301,OPP00136,CUST00441,AI Platform,Negotiation,2026-02-08,2026-05-13,192441.8,Agent A
DEAL00302,OPP00183,CUST00144,Support Package,Won,2025-04-13,2026-03-31,43846.21,Agent B
DEAL00303,OPP00172,CUST00378,Laptop,Qualification,2025-12-27,2026-07-19,150229.21,Agent A
DEAL00304,OPP00590,CUST00028,Cloud Subscription,Qualification,2026-02-28,2025-06-15,224568.46,Agent E
DEAL00305,OPP00539,CUST00342,Laptop,Prospecting,2025-07-06,2026-08-05,31652.72,Agent E
DEAL00306,OPP00120,CUST00338,Laptop,Qualification,2025-07-24,2026-06-14,120863.94,Agent E
DEAL00307,OPP00281,CUST00278,AI Platform,Qualification,2025-01-14,2026-09-29,188836.51,Agent A
DEAL00308,OPP00308,CUST00041,Support Package,Lost,2026-03-04,2026-06-18,154815.38,Agent E
DEAL00309,OPP00277,CUST00332,Laptop,Proposal,2025-04-14,2026-08-02,29643.49,Agent C
DEAL00310,OPP00530,CUST00147,Analytics Suite,Prospecting,2025-04-27,2026-05-20,102168.5,Agent B
DEAL00311,OPP00295,CUST00345,Laptop,Prospecting,2026-04-15,2026-07-16,129273.68,Agent A
DEAL00312,OPP00053,CUST00178,Cloud Subscription,Negotiation,2026-04-11,2025-08-23,248982.17,Agent E
DEAL00313,OPP00432,CUST00315,Support Package,Qualification,2025-10-31,2025-12-09,48758.94,Agent C
DEAL00314,OPP00052,CUST00325,Support Package,Negotiation,2025-04-03,2025-07-11,245693.82,Agent B
DEAL00315,OPP00072,CUST00418,Laptop,Lost,2026-03-03,2026-05-18,97156.7,Agent B
DEAL00316,OPP00028,CUST00167,Support Package,Won,2025-05-24,2026-04-20,54078.52,Agent E
DEAL00317,OPP00469,CUST00123,Cloud Subscription,Qualification,2025-04-20,2026-02-16,106456.73,Agent C
DEAL00318,OPP00547,CUST00074,Cloud Subscription,Won,2025-06-12,2026-04-05,155428.81,Agent A
DEAL00319,OPP00401,CUST00239,Cloud Subscription,Proposal,2025-02-22,2026-06-13,57306.86,Agent E
DEAL00320,OPP00201,CUST00249,Analytics Suite,Lost,2026-02-22,2025-10-14,76402.58,Agent B
DEAL00321,OPP00466,CUST00263,AI Platform,Qualification,2025-01-03,2026-03-05,214363.89,Agent B
DEAL00322,OPP00595,CUST00252,Laptop,Negotiation,2025-03-09,2025-09-14,249757.32,Agent B
DEAL00323,OPP00560,CUST00357,Support Package,Negotiation,2025-09-03,2025-06-07,82952.31,Agent E
DEAL00324,OPP00379,CUST00111,Cloud Subscription,Qualification,2026-01-24,2026-07-11,41469.92,Agent D
DEAL00325,OPP00177,CUST00180,Laptop,Negotiation,2025-05-18,2026-03-29,199326.85,Agent D
DEAL00326,OPP00052,CUST00188,Laptop,Qualification,2025-11-04,2025-06-30,152111.64,Agent D
DEAL00327,OPP00079,CUST00308,AI Platform,Prospecting,2026-02-17,2025-10-04,29598.28,Agent C
DEAL00328,OPP00385,CUST00207,Analytics Suite,Negotiation,2025-12-18,2026-05-23,236959.01,Agent E
DEAL00329,OPP00576,CUST00234,Support Package,Qualification,2025-10-14,2026-07-05,24122.13,Agent B
DEAL00330,OPP00008,CUST00024,Analytics Suite,Qualification,2025-03-07,2025-08-18,158212.32,Agent C
DEAL00331,OPP00214,CUST00026,Support Package,Negotiation,2026-04-05,2026-06-24,108864.63,Agent D
DEAL00332,OPP00025,CUST00381,Cloud Subscription,Prospecting,2025-12-13,2025-08-06,141372.86,Agent A
DEAL00333,OPP00450,CUST00218,Cloud Subscription,Negotiation,2025-11-21,2025-06-23,57237.48,Agent C
DEAL00334,OPP00457,CUST00494,Laptop,Qualification,2026-02-25,2025-12-06,173587.05,Agent C
DEAL00335,OPP00461,CUST00346,Support Package,Prospecting,2025-06-04,2025-08-13,240131.32,Agent E
DEAL00336,OPP00198,CUST00378,Support Package,Won,2025-03-28,2025-06-05,117314.34,Agent C
DEAL00337,OPP00094,CUST00010,Analytics Suite,Proposal,2025-02-02,2026-07-12,133124.78,Agent E
DEAL00338,OPP00437,CUST00017,Cloud Subscription,Negotiation,2025-03-09,2026-09-06,63753.86,Agent A
DEAL00339,OPP00527,CUST00245,CRM License,Lost,2025-07-06,2025-08-21,223507.66,Agent B
DEAL00340,OPP00378,CUST00206,Laptop,Qualification,2025-07-11,2025-06-25,242937.73,Agent B
DEAL00341,OPP00587,CUST00258,Support Package,Prospecting,2025-08-01,2026-02-19,197642.74,Agent D
DEAL00342,OPP00104,CUST00112,AI Platform,Prospecting,2025-03-29,2026-09-22,137979.51,Agent D
DEAL00343,OPP00039,CUST00205,AI Platform,Won,2026-03-04,2026-07-10,239415.22,Agent A
DEAL00344,OPP00458,CUST00027,CRM License,Negotiation,2025-12-17,2025-06-02,42693.26,Agent B
DEAL00345,OPP00364,CUST00457,Cloud Subscription,Lost,2025-04-18,2026-03-05,122230.26,Agent D
DEAL00346,OPP00135,CUST00071,Cloud Subscription,Prospecting,2025-08-28,2026-04-24,136713.4,Agent C
DEAL00347,OPP00374,CUST00176,Cloud Subscription,Won,2025-08-04,2026-05-09,125519.52,Agent E
DEAL00348,OPP00232,CUST00202,Analytics Suite,Qualification,2025-06-26,2026-01-10,201592.48,Agent D
DEAL00349,OPP00039,CUST00248,AI Platform,Won,2025-02-22,2025-08-11,169248.71,Agent A
DEAL00350,OPP00047,CUST00118,Cloud Subscription,Negotiation,2025-11-26,2025-08-07,36031.32,Agent B
DEAL00351,OPP00036,CUST00009,AI Platform,Won,2025-02-18,2026-04-16,89880.57,Agent A
DEAL00352,OPP00095,CUST00086,CRM License,Prospecting,2026-01-04,2025-09-02,88073.83,Agent E
DEAL00353,OPP00361,CUST00023,Laptop,Prospecting,2025-04-24,2025-06-19,143579.89,Agent E
DEAL00354,OPP00525,CUST00455,Analytics Suite,Proposal,2026-03-26,2025-10-06,76407.31,Agent A
DEAL00355,OPP00146,CUST00240,Support Package,Won,2025-04-05,2026-05-09,33731.58,Agent D
DEAL00356,OPP00368,CUST00073,CRM License,Qualification,2026-03-23,2025-08-21,165152.25,Agent D
DEAL00357,OPP00065,CUST00027,AI Platform,Lost,2025-01-25,2026-02-09,213504.05,Agent B
DEAL00358,OPP00228,CUST00472,CRM License,Lost,2025-05-12,2026-08-11,233243.98,Agent B
DEAL00359,OPP00520,CUST00349,Support Package,Negotiation,2025-06-28,2026-01-07,243281.71,Agent C
DEAL00360,OPP00555,CUST00081,Analytics Suite,Proposal,2026-01-30,2026-05-09,196373.63,Agent C
DEAL00361,OPP00181,CUST00084,Laptop,Won,2025-05-25,2025-09-05,39227.09,Agent B
DEAL00362,OPP00501,CUST00199,Support Package,Qualification,2025-12-30,2025-07-22,214012.4,Agent C
DEAL00363,OPP00597,CUST00043,Analytics Suite,Proposal,2026-03-26,2025-11-22,102990.22,Agent A
DEAL00364,OPP00155,CUST00488,AI Platform,Prospecting,2025-07-17,2026-05-04,183828.27,Agent D
DEAL00365,OPP00535,CUST00263,Support Package,Negotiation,2026-04-02,2025-11-29,135160.66,Agent C
DEAL00366,OPP00435,CUST00092,CRM License,Won,2025-11-21,2026-08-02,208008.5,Agent C
DEAL00367,OPP00099,CUST00339,Cloud Subscription,Lost,2025-03-25,2026-05-19,109248.9,Agent A
DEAL00368,OPP00372,CUST00447,CRM License,Qualification,2025-06-06,2026-06-26,20139.48,Agent E
DEAL00369,OPP00563,CUST00084,AI Platform,Prospecting,2025-03-26,2025-09-23,141421.81,Agent B
DEAL00370,OPP00362,CUST00300,Laptop,Proposal,2026-04-02,2026-05-14,46966.19,Agent A
DEAL00371,OPP00112,CUST00423,Support Package,Negotiation,2026-04-21,2025-06-01,241551.82,Agent E
DEAL00372,OPP00453,CUST00296,Laptop,Proposal,2025-09-10,2025-08-02,134105.95,Agent A
DEAL00373,OPP00169,CUST00135,AI Platform,Lost,2026-01-10,2026-02-03,140621.9,Agent D
DEAL00374,OPP00584,CUST00454,Support Package,Proposal,2025-03-13,2026-01-17,227280.1,Agent A
DEAL00375,OPP00139,CUST00281,Analytics Suite,Qualification,2025-08-11,2026-01-12,158023.39,Agent A
DEAL00376,OPP00231,CUST00489,Analytics Suite,Prospecting,2025-10-03,2026-07-28,79168.7,Agent D
DEAL00377,OPP00239,CUST00059,CRM License,Won,2025-10-10,2025-06-19,77543.18,Agent B
DEAL00378,OPP00253,CUST00397,CRM License,Qualification,2025-09-21,2025-07-01,127886.77,Agent E
DEAL00379,OPP00436,CUST00359,AI Platform,Lost,2025-09-03,2026-04-29,217319.02,Agent C
DEAL00380,OPP00561,CUST00488,Analytics Suite,Negotiation,2025-12-07,2025-09-29,199708.69,Agent B
DEAL00381,OPP00422,CUST00342,Support Package,Lost,2025-03-02,2025-06-24,240871.44,Agent A
DEAL00382,OPP00303,CUST00241,Analytics Suite,Lost,2026-02-16,2026-04-21,22612.1,Agent C
DEAL00383,OPP00072,CUST00465,CRM License,Proposal,2026-04-16,2026-09-14,70739.89,Agent D
DEAL00384,OPP00263,CUST00368,AI Platform,Negotiation,2026-03-30,2025-12-28,24650.89,Agent B
DEAL00385,OPP00222,CUST00342,Analytics Suite,Qualification,2025-09-16,2026-08-23,189014.4,Agent E
DEAL00386,OPP00077,CUST00098,AI Platform,Lost,2026-03-29,2025-11-08,39504.25,Agent B
DEAL00387,OPP00062,CUST00062,Analytics Suite,Qualification,2026-04-02,2026-02-10,29472.15,Agent B
DEAL00388,OPP00471,CUST00264,Laptop,Won,2025-01-07,2025-07-29,142609.69,Agent C
DEAL00389,OPP00157,CUST00113,Analytics Suite,Proposal,2025-07-07,2025-09-22,105813.75,Agent D
DEAL00390,OPP00125,CUST00429,CRM License,Qualification,2025-01-04,2026-07-22,180199.83,Agent D
DEAL00391,OPP00161,CUST00146,Support Package,Negotiation,2025-08-19,2025-11-07,124318.77,Agent B
DEAL00392,OPP00541,CUST00216,CRM License,Lost,2025-05-13,2026-08-17,109206.98,Agent D
DEAL00393,OPP00591,CUST00256,CRM License,Won,2026-01-30,2026-01-06,109247.61,Agent C
DEAL00394,OPP00535,CUST00316,CRM License,Negotiation,2025-05-05,2026-05-23,218609.71,Agent C
DEAL00395,OPP00106,CUST00316,AI Platform,Proposal,2025-01-15,2025-11-16,101830.28,Agent E
DEAL00396,OPP00131,CUST00362,Cloud Subscription,Won,2026-03-24,2025-06-12,86682.3,Agent D
DEAL00397,OPP00357,CUST00258,Cloud Subscription,Won,2026-04-27,2026-08-31,87941.09,Agent E
DEAL00398,OPP00002,CUST00194,Laptop,Won,2025-01-13,2026-01-28,53167.2,Agent A
DEAL00399,OPP00233,CUST00347,CRM License,Lost,2025-04-28,2026-06-10,215868.77,Agent C
DEAL00400,OPP00369,CUST00014,Cloud Subscription,Prospecting,2025-08-28,2025-10-17,40924.55,Agent B
DEAL00401,OPP00251,CUST00304,Laptop,Won,2025-09-20,2025-09-05,227609.63,Agent C
DEAL00402,OPP00108,CUST00103,AI Platform,Negotiation,2025-12-26,2025-10-25,74449.59,Agent A
DEAL00403,OPP00276,CUST00245,CRM License,Negotiation,2025-01-06,2025-11-29,225359.57,Agent B
DEAL00404,OPP00180,CUST00245,Support Package,Proposal,2026-03-16,2025-07-27,198751.06,Agent D
DEAL00405,OPP00293,CUST00312,AI Platform,Qualification,2025-11-16,2025-07-12,147586.94,Agent D
DEAL00406,OPP00584,CUST00268,Laptop,Qualification,2025-08-19,2026-05-20,169020.15,Agent C
DEAL00407,OPP00175,CUST00224,AI Platform,Prospecting,2026-03-10,2025-12-16,84831.8,Agent B
DEAL00408,OPP00123,CUST00220,Support Package,Lost,2025-01-30,2025-07-01,145686.01,Agent B
DEAL00409,OPP00227,CUST00311,AI Platform,Lost,2025-01-22,2025-11-27,76638.71,Agent E
DEAL00410,OPP00444,CUST00412,Laptop,Won,2026-02-13,2025-06-02,103556.84,Agent A
DEAL00411,OPP00428,CUST00366,Support Package,Prospecting,2025-06-05,2026-09-10,192342.33,Agent D
DEAL00412,OPP00083,CUST00217,Support Package,Proposal,2025-04-28,2026-07-27,64763.48,Agent C
DEAL00413,OPP00065,CUST00004,AI Platform,Proposal,2025-12-06,2026-03-15,210517.27,Agent B
DEAL00414,OPP00281,CUST00474,Support Package,Qualification,2026-02-27,2025-10-16,97091.3,Agent D
DEAL00415,OPP00391,CUST00036,AI Platform,Proposal,2026-03-27,2025-09-13,135381.64,Agent C
DEAL00416,OPP00428,CUST00178,CRM License,Won,2026-01-24,2026-06-27,235780.32,Agent D
DEAL00417,OPP00107,CUST00387,Support Package,Negotiation,2025-07-12,2026-01-04,171907.63,Agent C
DEAL00418,OPP00548,CUST00257,AI Platform,Proposal,2026-02-03,2026-01-08,163173.01,Agent D
DEAL00419,OPP00262,CUST00017,CRM License,Prospecting,2025-12-12,2026-04-27,179343.89,Agent E
DEAL00420,OPP00159,CUST00199,Support Package,Won,2025-07-14,2025-09-13,229937.28,Agent A
DEAL00421,OPP00265,CUST00318,CRM License,Proposal,2025-06-17,2026-07-09,65885.86,Agent D
DEAL00422,OPP00468,CUST00048,Analytics Suite,Lost,2026-01-12,2026-07-09,155244.1,Agent A
DEAL00423,OPP00202,CUST00062,Support Package,Proposal,2026-05-04,2025-10-05,103096.49,Agent D
DEAL00424,OPP00155,CUST00069,Analytics Suite,Lost,2025-08-27,2026-02-20,7904.55,Agent B
DEAL00425,OPP00013,CUST00147,Laptop,Won,2025-12-28,2025-12-17,35698.72,Agent E
DEAL00426,OPP00297,CUST00359,Laptop,Proposal,2026-04-27,2026-02-07,84623.01,Agent E
DEAL00427,OPP00498,CUST00366,AI Platform,Lost,2025-09-01,2025-06-15,143424.99,Agent A
DEAL00428,OPP00597,CUST00162,Cloud Subscription,Negotiation,2025-03-10,2026-01-12,220961.32,Agent B
DEAL00429,OPP00245,CUST00227,Analytics Suite,Qualification,2025-04-05,2026-09-15,198822.96,Agent C
DEAL00430,OPP00300,CUST00433,Analytics Suite,Won,2026-05-14,2026-05-19,140566.75,Agent E
DEAL00431,OPP00362,CUST00464,Laptop,Lost,2025-03-18,2025-09-13,23098.25,Agent B
DEAL00432,OPP00354,CUST00488,Analytics Suite,Prospecting,2025-06-20,2026-01-19,75047.04,Agent B
DEAL00433,OPP00521,CUST00498,Cloud Subscription,Proposal,2025-01-01,2026-10-06,94843.62,Agent A
DEAL00434,OPP00386,CUST00431,CRM License,Lost,2026-02-10,2026-04-15,157320.71,Agent B
DEAL00435,OPP00312,CUST00487,CRM License,Lost,2025-03-03,2026-10-01,20906.29,Agent B
DEAL00436,OPP00414,CUST00347,Cloud Subscription,Lost,2025-07-26,2026-01-05,134897.42,Agent C
DEAL00437,OPP00278,CUST00489,Analytics Suite,Qualification,2025-06-03,2026-03-04,225858.82,Agent A
DEAL00438,OPP00593,CUST00230,Analytics Suite,Prospecting,2025-10-01,2026-02-16,177831.01,Agent A
DEAL00439,OPP00356,CUST00370,Analytics Suite,Prospecting,2025-02-17,2026-06-16,200283.82,Agent B
DEAL00440,OPP00525,CUST00178,AI Platform,Negotiation,2025-05-17,2026-07-24,172010.53,Agent C
DEAL00441,OPP00016,CUST00345,Support Package,Qualification,2025-01-01,2026-05-07,55614.33,Agent D
DEAL00442,OPP00045,CUST00410,Cloud Subscription,Lost,2025-08-23,2026-08-26,32068.54,Agent E
DEAL00443,OPP00321,CUST00056,Cloud Subscription,Won,2026-01-28,2026-06-04,208225.21,Agent A
DEAL00444,OPP00326,CUST00078,Cloud Subscription,Qualification,2025-09-13,2026-08-06,175398.59,Agent C
DEAL00445,OPP00148,CUST00270,Cloud Subscription,Qualification,2026-02-11,2026-05-02,145890.08,Agent C
DEAL00446,OPP00355,CUST00206,Cloud Subscription,Prospecting,2025-04-17,2026-09-22,51374.3,Agent B
DEAL00447,OPP00236,CUST00281,Analytics Suite,Negotiation,2025-06-22,2026-09-17,152819.52,Agent E
DEAL00448,OPP00105,CUST00228,AI Platform,Negotiation,2025-05-10,2025-12-07,12673.84,Agent A
DEAL00449,OPP00474,CUST00388,Laptop,Qualification,2026-02-02,2026-06-07,34115.59,Agent D
DEAL00450,OPP00396,CUST00239,Analytics Suite,Qualification,2025-10-21,2026-07-24,81413.09,Agent B
DEAL00451,OPP00446,CUST00463,Analytics Suite,Proposal,2025-02-09,2025-12-15,113715.88,Agent A
DEAL00452,OPP00220,CUST00288,Support Package,Lost,2026-03-23,2026-05-19,34538.3,Agent A
DEAL00453,OPP00442,CUST00082,Laptop,Prospecting,2025-12-04,2026-03-04,34385.35,Agent C
DEAL00454,OPP00028,CUST00334,Cloud Subscription,Lost,2025-01-16,2026-05-02,182843.95,Agent E
DEAL00455,OPP00475,CUST00250,Laptop,Won,2025-05-07,2026-10-08,144581.25,Agent D
DEAL00456,OPP00305,CUST00193,AI Platform,Won,2026-01-08,2025-07-09,135766.79,Agent E
DEAL00457,OPP00405,CUST00106,CRM License,Negotiation,2025-12-15,2025-11-09,115846.45,Agent C
DEAL00458,OPP00513,CUST00189,Analytics Suite,Prospecting,2026-05-07,2026-10-03,244253.06,Agent D
DEAL00459,OPP00502,CUST00276,Laptop,Lost,2025-07-22,2025-09-29,17201.07,Agent D
DEAL00460,OPP00348,CUST00074,Support Package,Negotiation,2025-05-14,2026-06-15,49253.66,Agent B
DEAL00461,OPP00240,CUST00010,AI Platform,Won,2025-09-16,2026-07-04,163639.4,Agent D
DEAL00462,OPP00570,CUST00123,CRM License,Qualification,2025-01-14,2026-02-17,38409.59,Agent A
DEAL00463,OPP00337,CUST00216,AI Platform,Prospecting,2025-03-07,2026-08-24,149398.33,Agent E
DEAL00464,OPP00026,CUST00290,Cloud Subscription,Prospecting,2026-04-25,2026-01-02,144101.5,Agent E
DEAL00465,OPP00409,CUST00445,CRM License,Lost,2025-12-17,2026-04-08,242896.27,Agent B
DEAL00466,OPP00077,CUST00476,Support Package,Proposal,2026-04-04,2025-07-19,221429.69,Agent D
DEAL00467,OPP00217,CUST00411,CRM License,Lost,2025-12-08,2025-08-31,236660.57,Agent C
DEAL00468,OPP00328,CUST00040,Support Package,Qualification,2025-07-14,2025-10-07,32832.58,Agent A
DEAL00469,OPP00023,CUST00193,Cloud Subscription,Qualification,2025-04-24,2026-04-17,217696.37,Agent B
DEAL00470,OPP00310,CUST00127,Support Package,Negotiation,2025-06-08,2025-06-28,36627.21,Agent D
DEAL00471,OPP00599,CUST00289,AI Platform,Prospecting,2025-06-10,2026-05-22,160068.38,Agent C
DEAL00472,OPP00267,CUST00452,Laptop,Negotiation,2025-09-11,2025-10-26,181419.15,Agent D
DEAL00473,OPP00415,CUST00071,AI Platform,Qualification,2026-04-17,2026-08-06,44409.11,Agent B
DEAL00474,OPP00267,CUST00137,Analytics Suite,Proposal,2026-01-20,2026-04-24,160001.55,Agent C
DEAL00475,OPP00333,CUST00144,AI Platform,Prospecting,2026-03-04,2025-08-04,17852.82,Agent C
DEAL00476,OPP00450,CUST00389,CRM License,Qualification,2025-01-15,2026-01-04,76850.19,Agent C
DEAL00477,OPP00565,CUST00354,Cloud Subscription,Proposal,2025-02-06,2025-07-21,230683.83,Agent C
DEAL00478,OPP00247,CUST00380,Analytics Suite,Lost,2025-06-04,2026-08-01,47074.13,Agent D
DEAL00479,OPP00036,CUST00407,Analytics Suite,Won,2026-05-01,2026-04-01,20991.15,Agent C
DEAL00480,OPP00401,CUST00299,Analytics Suite,Qualification,2026-03-08,2026-07-14,113701.16,Agent D
DEAL00481,OPP00028,CUST00370,Laptop,Won,2025-01-27,2025-08-13,213401.46,Agent C
DEAL00482,OPP00220,CUST00345,Support Package,Negotiation,2026-05-07,2026-09-03,23784.73,Agent C
DEAL00483,OPP00406,CUST00441,CRM License,Won,2025-01-12,2026-07-30,92106.16,Agent B
DEAL00484,OPP00271,CUST00435,Cloud Subscription,Qualification,2025-03-08,2025-12-16,225444.83,Agent D
DEAL00485,OPP00511,CUST00269,Laptop,Won,2025-01-30,2025-12-09,33948.11,Agent D
DEAL00486,OPP00286,CUST00384,AI Platform,Prospecting,2025-04-06,2025-12-06,81113.78,Agent E
DEAL00487,OPP00454,CUST00408,Cloud Subscription,Qualification,2025-08-03,2025-06-12,195713.05,Agent B
DEAL00488,OPP00317,CUST00139,Analytics Suite,Proposal,2025-07-13,2026-01-25,138086.69,Agent D
DEAL00489,OPP00590,CUST00052,Cloud Subscription,Won,2025-05-15,2026-05-26,208921.62,Agent B
DEAL00490,OPP00297,CUST00499,Cloud Subscription,Prospecting,2025-10-17,2025-08-20,32340.87,Agent B
DEAL00491,OPP00338,CUST00017,AI Platform,Negotiation,2025-02-01,2026-08-27,230535.77,Agent B
DEAL00492,OPP00307,CUST00165,Support Package,Negotiation,2026-01-08,2026-06-18,234053.39,Agent A
DEAL00493,OPP00428,CUST00013,CRM License,Won,2025-02-08,2026-02-25,43051.69,Agent D
DEAL00494,OPP00351,CUST00190,Analytics Suite,Negotiation,2025-12-18,2026-03-17,13299.49,Agent B
DEAL00495,OPP00511,CUST00475,Support Package,Proposal,2026-03-03,2025-07-18,247511.14,Agent A
DEAL00496,OPP00525,CUST00340,Laptop,Qualification,2026-03-03,2026-04-13,123151.64,Agent A
DEAL00497,OPP00492,CUST00353,Analytics Suite,Prospecting,2025-07-25,2025-12-26,145158.47,Agent C
DEAL00498,OPP00594,CUST00362,CRM License,Lost,2026-01-22,2025-07-05,155896.66,Agent C
DEAL00499,OPP00009,CUST00352,Laptop,Won,2026-03-06,2025-09-27,198468.77,Agent D
DEAL00500,OPP00497,CUST00264,AI Platform,Negotiation,2026-02-20,2025-08-04,203937.05,Agent C
DEAL00501,OPP00560,CUST00312,Support Package,Qualification,2025-02-12,2026-04-11,52511.68,Agent D
DEAL00502,OPP00561,CUST00221,Analytics Suite,Lost,2026-04-29,2026-01-28,62976.0,Agent A
DEAL00503,OPP00440,CUST00104,Cloud Subscription,Proposal,2025-12-03,2026-10-11,219824.09,Agent A
DEAL00504,OPP00552,CUST00339,CRM License,Negotiation,2026-05-11,2025-07-06,205781.81,Agent D
DEAL00505,OPP00108,CUST00198,Analytics Suite,Negotiation,2025-09-16,2026-09-06,156316.75,Agent C
DEAL00506,OPP00245,CUST00300,Cloud Subscription,Prospecting,2025-09-06,2026-02-07,248701.29,Agent C
DEAL00507,OPP00255,CUST00444,Analytics Suite,Proposal,2025-03-15,2026-07-08,185120.07,Agent D
DEAL00508,OPP00033,CUST00359,Laptop,Proposal,2026-01-08,2026-01-29,57880.01,Agent E
DEAL00509,OPP00023,CUST00368,Cloud Subscription,Won,2025-11-15,2025-07-12,212427.8,Agent C
DEAL00510,OPP00566,CUST00169,Cloud Subscription,Lost,2026-01-02,2025-08-08,106609.5,Agent B
DEAL00511,OPP00049,CUST00149,Analytics Suite,Prospecting,2025-10-23,2026-07-08,13857.4,Agent C
DEAL00512,OPP00462,CUST00249,AI Platform,Won,2025-10-01,2025-09-15,83748.21,Agent E
DEAL00513,OPP00590,CUST00256,AI Platform,Prospecting,2025-11-19,2025-07-09,192070.05,Agent A
