app_event_id,customer_id,event_datetime,device_type,app_version,event_type,session_duration_minutes,app_source
APP00311,CUST00131,2025-03-09 11:25:32,iOS,5.305299999999999,Logout,107,Play Store
APP00312,CUST01083,2025-10-13 08:37:16,iOS,6.017999999999999,Search,59,App Store
APP00313,CUST01959,2026-05-02 21:07:32,iOS,5.1102,Add to Cart,12,Play Store
APP00314,CUST01338,2025-11-19 05:04:29,iOS,5.125499999999999,Logout,89,Website
APP00315,CUST01162,2025-01-29 18:42:14,Android,5.315899999999999,Login,67,QR Campaign
APP00316,CUST01915,2026-07-17 17:17:09,iOS,6.005999999999999,Add to Cart,118,Website
APP00317,CUST00127,2025-06-04 12:05:19,iOS,6.017999999999999,Add to Cart,79,QR Campaign
APP00318,CUST01922,2026-08-05 21:46:51,Android,5.326499999999999,Purchase,117,App Store
APP00319,CUST00364,2025-05-01 05:13:12,iOS,5.2312,Logout,107,Website
APP00320,CUST01706,2026-04-26 05:44:00,Android,6.0,Purchase,70,Play Store
APP00321,CUST01505,2025-07-09 11:06:20,iOS,5.2312,Logout,77,QR Campaign
APP00322,CUST01528,2025-09-17 02:01:55,Android,6.0,Add to Cart,48,Website
APP00323,CUST00801,2025-07-28 05:32:26,Android,5.3106,Login,101,Website
APP00324,CUST01139,2025-09-26 16:59:08,iOS,5.125499999999999,Search,44,Website
APP00325,CUST01072,2026-04-18 19:16:34,Android,6.0,Logout,106,QR Campaign
APP00326,CUST00452,2025-11-04 17:37:56,Android,5.105099999999999,Logout,66,Website
APP00327,CUST01945,2025-02-10 05:49:21,Android,5.2104,Add to Cart,117,App Store
APP00328,CUST00881,2026-04-04 04:32:57,Android,5.326499999999999,Logout,15,Play Store
APP00329,CUST01483,2025-03-09 06:20:18,Android,5.105099999999999,Logout,37,App Store
APP00330,CUST01158,2026-03-12 09:39:13,Android,5.2,Purchase,46,QR Campaign
APP00331,CUST00134,2026-05-11 12:42:01,Android,5.2208000000000006,Login,81,Play Store
APP00332,CUST00487,2025-06-15 19:07:28,Android,5.3106,View Product,17,App Store
APP00333,CUST01967,2025-06-27 11:27:15,iOS,5.1,Purchase,32,Play Store
APP00334,CUST01206,2025-09-28 19:56:12,iOS,6.0120000000000005,Login,8,Play Store
APP00335,CUST00701,2026-03-11 12:29:41,iOS,6.0120000000000005,Logout,38,Website
APP00336,CUST01126,2026-02-08 13:43:25,iOS,5.130599999999999,Add to Cart,116,App Store
APP00337,CUST01066,2026-01-09 16:04:50,iOS,6.0,Search,108,QR Campaign
APP00338,CUST01436,2025-02-14 16:33:04,Android,6.036,Purchase,39,Website
APP00339,CUST01862,2026-07-01 07:49:40,iOS,5.326499999999999,View Product,85,App Store
APP00340,CUST01262,2025-03-05 19:42:11,Android,5.331799999999999,Add to Cart,57,QR Campaign
APP00341,CUST00304,2026-01-25 04:04:59,Android,5.226,Add to Cart,37,App Store
APP00342,CUST01730,2026-05-07 05:44:03,iOS,5.226,Purchase,84,Website
APP00343,CUST00272,2026-03-09 10:26:46,Android,5.315899999999999,Login,43,App Store
APP00344,CUST00840,2026-07-08 22:18:50,Android,5.2104,Search,62,App Store
APP00345,CUST00459,2025-03-12 15:22:27,iOS,5.315899999999999,View Product,9,Play Store
APP00346,CUST01154,2025-04-17 15:03:32,iOS,6.036,Logout,108,Play Store
APP00347,CUST01888,2025-04-26 22:33:30,Android,6.0,Purchase,107,Play Store
APP00348,CUST01211,2026-07-01 09:04:45,Android,6.0120000000000005,View Product,110,Website
APP00349,CUST00023,2026-07-31 06:50:32,Android,5.3106,Search,49,Website
APP00350,CUST00696,2026-05-25 21:06:31,Android,5.2052,Login,34,App Store
APP00351,CUST00476,2026-02-03 15:31:10,iOS,6.0120000000000005,Search,67,Website
APP00352,CUST01324,2025-03-29 11:27:35,Android,6.0120000000000005,View Product,52,QR Campaign
APP00353,CUST00767,2025-09-11 03:40:19,Android,5.3212,View Product,40,Website
APP00354,CUST00661,2025-03-29 05:35:36,Android,5.125499999999999,Logout,25,App Store
APP00355,CUST01886,2025-03-02 02:59:19,iOS,5.2052,Login,43,Play Store
APP00356,CUST01556,2025-10-20 13:16:46,Android,5.125499999999999,Add to Cart,112,Play Store
APP00357,CUST01085,2026-03-30 21:50:56,Android,5.315899999999999,View Product,87,Play Store
APP00358,CUST01816,2026-04-15 01:41:28,iOS,6.0120000000000005,Add to Cart,8,Website
APP00359,CUST01409,2026-01-10 15:22:01,Android,5.1102,Add to Cart,30,QR Campaign
APP00360,CUST00506,2025-10-20 19:30:16,Android,5.1153,Login,97,Play Store
APP00361,CUST00713,2026-08-05 22:54:02,iOS,5.3,View Product,37,App Store
APP00362,CUST01171,2026-05-05 21:04:47,iOS,6.005999999999999,Purchase,100,Website
APP00363,CUST00709,2026-04-07 09:46:28,Android,5.130599999999999,Add to Cart,89,Play Store
APP00364,CUST01723,2025-03-21 03:02:19,iOS,5.1153,Logout,106,Play Store
APP00365,CUST00802,2025-02-07 10:31:13,Android,5.1204,Purchase,114,Website
APP00366,CUST01169,2025-05-28 09:53:38,iOS,5.2104,Add to Cart,78,App Store
APP00367,CUST00122,2026-06-16 20:31:23,iOS,5.105099999999999,Search,99,QR Campaign
APP00368,CUST00842,2026-03-11 05:14:23,Android,5.315899999999999,Search,62,App Store
APP00369,CUST00607,2025-06-03 18:54:33,iOS,5.305299999999999,Search,106,Play Store
APP00370,CUST01388,2025-10-31 09:57:19,iOS,6.005999999999999,View Product,73,App Store
APP00371,CUST01761,2025-01-05 14:05:35,iOS,5.326499999999999,Login,12,Website
APP00372,CUST00805,2025-09-02 04:48:46,Android,5.2052,Login,23,App Store
APP00373,CUST00059,2025-11-25 05:46:47,Android,5.2208000000000006,Login,55,Website
APP00374,CUST00957,2026-05-14 02:17:17,Android,5.130599999999999,Logout,22,Website
APP00375,CUST00864,2026-02-08 07:44:43,iOS,5.1204,Login,23,Play Store
APP00376,CUST01986,2025-03-25 09:16:09,Android,5.130599999999999,Logout,96,QR Campaign
APP00377,CUST00324,2025-02-04 23:04:38,Android,6.0120000000000005,Search,6,App Store
APP00378,CUST00760,2025-09-01 06:30:04,iOS,5.305299999999999,Logout,66,App Store
APP00379,CUST00095,2026-07-17 11:35:45,iOS,5.2052,View Product,91,Website
APP00380,CUST01815,2026-06-23 09:19:52,Android,5.2312,Login,112,QR Campaign
APP00381,CUST01555,2025-01-02 12:20:07,iOS,5.3,Logout,49,QR Campaign
APP00382,CUST01485,2026-06-27 12:49:07,iOS,5.2,Purchase,33,App Store
APP00383,CUST01222,2025-01-15 15:05:38,Android,5.130599999999999,Login,85,App Store
APP00384,CUST00841,2025-08-07 18:27:44,iOS,5.3212,Search,34,App Store
APP00385,CUST01564,2025-01-09 13:17:15,Android,5.2,Logout,14,Website
APP00386,CUST01805,2025-09-12 06:38:33,Android,5.2,Logout,62,Website
APP00387,CUST00344,2026-03-13 22:56:53,iOS,5.3,Add to Cart,35,App Store
APP00388,CUST00302,2025-02-15 09:59:08,iOS,5.331799999999999,Purchase,10,Website
APP00389,CUST01280,2026-08-12 10:59:31,iOS,5.326499999999999,Login,77,App Store
APP00390,CUST01908,2025-05-08 13:47:57,Android,5.3,Add to Cart,90,Play Store
APP00391,CUST01295,2026-05-09 19:53:47,iOS,5.3212,Search,113,Play Store
APP00392,CUST01414,2025-01-11 12:44:00,Android,5.130599999999999,Login,21,Website
APP00393,CUST00657,2025-05-01 04:49:24,Android,5.331799999999999,Search,95,Website
APP00394,CUST01094,2025-11-14 22:03:28,Android,6.017999999999999,Purchase,68,Play Store
APP00395,CUST00290,2025-02-15 14:52:33,Android,5.331799999999999,Search,25,QR Campaign
APP00396,CUST00896,2026-08-13 00:11:13,iOS,5.1102,View Product,12,App Store
APP00397,CUST01766,2026-04-29 14:21:12,Android,5.3212,Logout,19,App Store
APP00398,CUST01860,2025-03-29 06:45:26,Android,5.2104,Logout,50,Play Store
APP00399,CUST01186,2025-07-03 19:09:47,Android,5.2,Login,87,Play Store
APP00400,CUST01620,2026-07-21 05:33:15,Android,6.029999999999999,Search,68,App Store
APP00401,CUST00904,2026-03-24 18:12:28,Android,5.105099999999999,Logout,24,Website
APP00402,CUST01100,2025-08-31 15:34:55,iOS,5.3,Add to Cart,64,App Store
APP00403,CUST00716,2025-06-21 04:30:50,iOS,6.036,View Product,46,Play Store
APP00404,CUST01631,2025-01-30 23:39:32,iOS,5.1,Purchase,118,Website
APP00405,CUST00103,2026-07-31 13:48:30,iOS,5.1,View Product,108,QR Campaign
APP00406,CUST01118,2025-04-06 13:23:03,iOS,5.130599999999999,Logout,81,Website
APP00407,CUST00613,2025-02-12 11:39:29,Android,5.2104,Add to Cart,90,App Store
APP00408,CUST01456,2025-09-28 01:41:09,Android,5.2208000000000006,Logout,64,QR Campaign
APP00409,CUST01056,2025-10-14 13:30:34,Android,5.3,View Product,75,App Store
APP00410,CUST01275,2025-05-03 01:24:41,Android,5.215599999999999,Login,79,App Store
APP00411,CUST01447,2025-05-20 14:14:20,Android,5.130599999999999,Logout,110,Play Store
APP00412,CUST00390,2026-02-03 12:00:44,Android,5.2104,Logout,89,QR Campaign
APP00413,CUST01553,2025-11-13 05:21:14,Android,5.305299999999999,Logout,99,App Store
APP00414,CUST00435,2025-05-21 23:39:34,iOS,5.315899999999999,Add to Cart,115,App Store
APP00415,CUST01270,2025-08-27 09:18:51,Android,6.0120000000000005,Login,30,Website
APP00416,CUST01444,2026-04-07 19:57:14,Android,5.3,Logout,18,Play Store
APP00417,CUST00226,2026-08-14 01:01:29,Android,5.215599999999999,Logout,107,Play Store
APP00418,CUST00561,2025-05-05 20:16:06,iOS,5.1102,Add to Cart,86,App Store
APP00419,CUST00419,2025-04-24 20:14:53,Android,6.017999999999999,Logout,16,App Store
APP00420,CUST01787,2025-12-17 01:04:40,iOS,5.125499999999999,Search,2,App Store
APP00421,CUST00658,2025-08-19 10:18:12,Android,5.326499999999999,View Product,47,Website
APP00422,CUST01065,2025-11-08 10:31:31,Android,6.005999999999999,Search,1,App Store
APP00423,CUST00826,2025-10-23 19:08:02,iOS,5.315899999999999,Add to Cart,88,Play Store
APP00424,CUST00278,2026-04-24 21:11:24,Android,5.215599999999999,Search,86,QR Campaign
APP00425,CUST00364,2025-01-26 14:29:07,Android,5.1102,Add to Cart,55,QR Campaign
APP00426,CUST01533,2025-12-29 09:54:57,iOS,5.215599999999999,Search,67,Website
APP00427,CUST00751,2026-08-12 22:36:00,Android,5.2052,View Product,84,App Store
APP00428,CUST01499,2025-11-04 00:18:08,Android,5.130599999999999,Purchase,96,Website
APP00429,CUST01630,2025-04-10 14:07:34,Android,6.024,Purchase,101,QR Campaign
APP00430,CUST01302,2026-06-24 15:39:15,iOS,6.036,Search,46,QR Campaign
APP00431,CUST00344,2025-04-04 04:20:46,Android,6.029999999999999,Search,50,Play Store
APP00432,CUST01818,2026-06-10 06:25:28,iOS,6.0,View Product,19,QR Campaign
APP00433,CUST01209,2025-12-25 15:14:52,iOS,6.024,View Product,37,Play Store
APP00434,CUST01493,2026-06-10 20:43:49,Android,5.130599999999999,Login,78,QR Campaign
APP00435,CUST01857,2025-02-20 12:11:58,Android,6.036,Logout,93,App Store
APP00436,CUST01545,2025-05-22 04:01:04,Android,5.326499999999999,View Product,63,Play Store
APP00437,CUST00944,2026-05-08 00:37:03,iOS,5.3106,Logout,28,Play Store
APP00438,CUST01009,2026-03-05 04:56:25,Android,5.130599999999999,Purchase,36,Play Store
APP00439,CUST00056,2026-01-15 11:31:36,iOS,5.1,Add to Cart,58,QR Campaign
APP00440,CUST01529,2026-01-17 12:51:30,iOS,5.2,Logout,56,Website
APP00441,CUST00459,2026-07-28 05:19:53,iOS,5.1102,Search,112,App Store
APP00442,CUST00855,2026-05-22 00:32:36,iOS,5.2052,Search,66,Website
APP00443,CUST00985,2025-05-18 05:57:50,iOS,6.024,Login,96,QR Campaign
APP00444,CUST00899,2026-01-12 14:30:03,Android,6.0120000000000005,View Product,25,QR Campaign
APP00445,CUST01907,2026-01-26 15:10:25,Android,5.215599999999999,Search,30,QR Campaign
APP00446,CUST01202,2025-04-25 09:56:07,Android,5.2312,Login,89,App Store
APP00447,CUST01677,2025-06-11 19:41:28,iOS,5.215599999999999,View Product,49,QR Campaign
APP00448,CUST01514,2025-06-21 04:08:38,iOS,5.125499999999999,Search,73,Play Store
APP00449,CUST01326,2026-03-06 23:52:30,iOS,5.1204,Logout,47,App Store
APP00450,CUST00183,2025-10-16 22:11:11,Android,6.017999999999999,View Product,8,Website
APP00451,CUST00310,2025-10-28 20:16:23,Android,5.3,Login,44,QR Campaign
APP00452,CUST00969,2025-11-26 22:00:13,Android,6.024,Purchase,61,App Store
APP00453,CUST01672,2025-03-21 02:43:05,iOS,5.315899999999999,Search,70,QR Campaign
APP00454,CUST00027,2025-09-12 10:53:05,Android,5.305299999999999,Search,33,Website
APP00455,CUST01670,2025-08-09 10:42:45,iOS,5.125499999999999,View Product,55,QR Campaign
APP00456,CUST01004,2026-05-29 15:08:50,Android,6.036,Search,107,QR Campaign
APP00457,CUST01096,2025-02-18 04:56:20,Android,5.105099999999999,Search,61,App Store
APP00458,CUST00867,2026-05-23 22:15:29,iOS,6.0,Login,55,App Store
APP00459,CUST00959,2026-07-07 02:14:42,iOS,5.215599999999999,Add to Cart,38,Website
APP00460,CUST00124,2026-03-23 12:00:03,iOS,5.226,Purchase,18,Website
APP00461,CUST00883,2026-07-21 10:27:32,Android,5.2052,Login,116,QR Campaign
APP00462,CUST00710,2025-09-23 10:41:15,iOS,5.331799999999999,Search,80,QR Campaign
APP00463,CUST00840,2025-04-13 10:15:46,Android,5.105099999999999,View Product,19,Website
APP00464,CUST00565,2026-03-31 08:07:47,iOS,5.1204,Search,32,Website
APP00465,CUST01151,2025-03-14 04:52:21,Android,5.2208000000000006,Add to Cart,106,App Store
APP00466,CUST01787,2026-05-27 20:28:05,Android,5.2312,Login,116,QR Campaign
APP00467,CUST00177,2025-12-09 16:33:00,Android,5.1102,Purchase,66,Play Store
APP00468,CUST00877,2025-12-28 03:47:23,Android,5.3106,Logout,5,QR Campaign
APP00469,CUST00502,2025-11-13 05:19:06,Android,5.105099999999999,Login,99,QR Campaign
APP00470,CUST00176,2025-12-28 01:20:39,Android,6.024,Add to Cart,16,QR Campaign
APP00471,CUST01522,2026-06-06 01:03:10,Android,6.036,View Product,76,App Store
APP00472,CUST00801,2025-05-20 21:09:39,Android,5.3,Add to Cart,120,QR Campaign
APP00473,CUST01052,2025-10-15 15:58:00,Android,6.005999999999999,Add to Cart,4,Play Store
APP00474,CUST01285,2025-07-31 15:11:00,Android,5.2104,Login,114,Play Store
APP00475,CUST00396,2025-04-14 02:41:07,Android,6.005999999999999,Purchase,8,Play Store
APP00476,CUST01833,2026-02-13 08:49:37,Android,6.005999999999999,Logout,8,QR Campaign
APP00477,CUST01793,2025-10-18 21:04:05,iOS,5.305299999999999,Purchase,68,Play Store
APP00478,CUST01746,2026-06-22 15:03:34,Android,6.024,View Product,46,Website
APP00479,CUST00558,2025-05-14 21:53:23,Android,5.331799999999999,Add to Cart,29,App Store
APP00480,CUST00879,2026-02-14 16:49:39,Android,5.125499999999999,View Product,113,QR Campaign
APP00481,CUST00542,2026-03-24 16:04:29,iOS,5.1,Add to Cart,46,QR Campaign
APP00482,CUST01267,2025-07-23 20:59:31,iOS,6.024,View Product,33,Website
APP00483,CUST00590,2026-01-23 11:28:47,iOS,5.105099999999999,Add to Cart,93,Website
APP00484,CUST01935,2026-04-14 18:43:03,Android,5.3106,Login,104,Website
APP00485,CUST00493,2025-06-07 20:52:32,Android,5.105099999999999,View Product,79,App Store
APP00486,CUST00298,2025-10-14 14:35:38,Android,5.1153,View Product,63,App Store
APP00487,CUST00980,2025-08-27 15:09:09,iOS,5.2104,Logout,51,QR Campaign
APP00488,CUST01767,2025-08-03 13:05:29,iOS,6.017999999999999,Search,97,QR Campaign
APP00489,CUST00059,2025-10-13 03:44:39,Android,5.125499999999999,Purchase,78,Play Store
APP00490,CUST01694,2025-07-29 18:12:07,iOS,6.017999999999999,Login,80,Website
APP00491,CUST01628,2026-08-16 12:48:16,iOS,6.036,Login,119,QR Campaign
APP00492,CUST01830,2026-04-22 15:36:07,iOS,5.315899999999999,Purchase,97,Website
APP00493,CUST01109,2026-05-26 00:17:57,Android,5.3,Search,93,QR Campaign
APP00494,CUST01934,2025-08-25 05:58:52,iOS,5.2,Search,42,Website
APP00495,CUST00806,2025-07-14 19:58:38,iOS,5.1153,Search,94,QR Campaign
APP00496,CUST00330,2026-01-06 00:35:57,iOS,5.326499999999999,Add to Cart,119,Website
APP00497,CUST00040,2025-05-03 09:28:21,iOS,5.1204,Purchase,85,Website
APP00498,CUST01122,2025-03-24 05:00:44,iOS,5.1153,View Product,48,App Store
APP00499,CUST00116,2025-11-16 18:22:09,Android,5.1102,View Product,2,Play Store
APP00500,CUST00332,2025-05-07 00:31:57,iOS,5.331799999999999,Add to Cart,5,Website
APP00501,CUST01922,2026-05-18 19:36:09,iOS,5.105099999999999,Add to Cart,37,QR Campaign
APP00502,CUST00542,2025-08-05 04:11:14,iOS,6.024,Add to Cart,93,Website
APP00503,CUST00339,2025-03-05 06:27:36,iOS,6.029999999999999,Search,13,Website
APP00504,CUST01589,2025-10-30 19:32:49,Android,6.017999999999999,Search,27,QR Campaign
APP00505,CUST00629,2025-10-18 15:19:52,iOS,5.125499999999999,Logout,44,QR Campaign
APP00506,CUST01759,2025-04-29 14:04:06,iOS,6.0,Add to Cart,12,App Store
APP00507,CUST00563,2025-01-01 06:30:38,iOS,6.036,Logout,71,Website
APP00508,CUST00915,2025-04-20 00:49:21,Android,5.130599999999999,Search,83,Website
APP00509,CUST00062,2025-12-19 23:59:12,iOS,5.105099999999999,Login,4,App Store
APP00510,CUST01496,2025-10-09 02:49:16,iOS,5.331799999999999,Search,94,App Store
APP00511,CUST01812,2025-06-04 06:28:18,iOS,5.2312,View Product,16,Play Store
APP00512,CUST00410,2025-11-02 23:48:14,iOS,5.226,Purchase,76,Play Store
APP00513,CUST01330,2025-08-10 21:46:23,Android,5.3106,View Product,7,Website
APP00514,CUST00906,2025-08-01 06:41:15,iOS,6.005999999999999,View Product,30,QR Campaign
APP00515,CUST01736,2025-07-11 09:32:09,iOS,5.1102,Login,76,App Store
APP00516,CUST00009,2025-10-11 02:23:44,Android,5.3,Search,26,Website
APP00517,CUST01926,2025-10-21 01:16:35,Android,5.130599999999999,Logout,89,Play Store
APP00518,CUST01558,2025-03-29 06:25:41,Android,5.130599999999999,View Product,38,App Store
APP00519,CUST01020,2026-02-10 14:12:13,Android,5.2312,Search,107,Play Store
APP00520,CUST00533,2025-07-21 02:08:53,iOS,5.1102,Purchase,83,App Store
APP00521,CUST00556,2025-03-01 10:50:10,Android,5.315899999999999,Purchase,42,App Store
APP00522,CUST00069,2025-04-30 05:34:43,Android,5.1153,Login,8,Website
APP00523,CUST00148,2026-01-25 22:47:12,iOS,5.105099999999999,Logout,91,Play Store
APP00524,CUST00704,2025-11-30 07:25:03,Android,5.226,Add to Cart,104,Website
APP00525,CUST01253,2025-06-16 00:52:01,iOS,5.331799999999999,Logout,56,QR Campaign
APP00526,CUST00716,2025-11-07 18:41:16,iOS,5.2104,Add to Cart,116,QR Campaign
APP00527,CUST00165,2026-03-24 00:54:07,Android,6.017999999999999,Add to Cart,49,Website
APP00528,CUST01440,2026-01-30 08:52:39,iOS,6.029999999999999,View Product,107,Play Store
APP00529,CUST00221,2025-03-05 13:20:14,iOS,5.1153,View Product,16,Website
APP00530,CUST00733,2026-02-15 12:09:34,iOS,6.036,Search,51,QR Campaign
APP00531,CUST01956,2026-04-20 17:39:28,iOS,5.1102,Login,89,Website
APP00532,CUST00602,2025-05-20 10:11:03,Android,5.1204,Login,64,App Store
APP00533,CUST00712,2026-02-16 19:54:47,iOS,6.005999999999999,Add to Cart,65,QR Campaign
APP00534,CUST00017,2025-10-24 07:09:46,iOS,5.2312,Purchase,62,QR Campaign
APP00535,CUST00066,2025-02-28 11:18:58,Android,5.3,Purchase,13,App Store
APP00536,CUST01564,2026-06-18 02:12:38,iOS,5.1,Search,72,Website
APP00537,CUST00488,2026-06-13 21:22:27,iOS,5.1102,Search,3,App Store
APP00538,CUST00147,2026-05-08 16:18:01,Android,5.326499999999999,Logout,103,App Store
APP00539,CUST01802,2025-02-14 18:38:23,Android,5.2,Search,46,Play Store
APP00540,CUST00686,2026-06-19 01:13:17,iOS,5.305299999999999,Logout,104,Play Store
APP00541,CUST00217,2025-03-23 14:24:40,Android,6.036,Add to Cart,41,Play Store
APP00542,CUST00493,2025-09-25 22:58:15,Android,6.036,Purchase,38,Play Store
APP00543,CUST00293,2025-04-22 16:16:49,Android,5.2052,Logout,78,App Store
APP00544,CUST01911,2025-11-09 01:30:32,Android,5.2052,View Product,14,Website
APP00545,CUST01588,2025-04-24 19:57:18,Android,6.029999999999999,Add to Cart,61,Play Store
APP00546,CUST01213,2025-09-28 01:05:50,iOS,5.226,Search,67,QR Campaign
APP00547,CUST01448,2026-06-30 17:07:15,Android,5.1102,Search,34,Play Store
APP00548,CUST00059,2026-01-18 15:16:45,iOS,5.2,Search,5,Website
APP00549,CUST00879,2025-09-02 01:59:20,iOS,5.2312,Logout,103,App Store
APP00550,CUST01352,2025-06-23 15:33:07,iOS,5.1,Purchase,82,QR Campaign
APP00551,CUST01508,2025-04-07 02:40:49,Android,5.2208000000000006,Search,94,Website
APP00552,CUST01766,2026-07-04 06:41:36,iOS,6.0,Logout,86,Website
APP00553,CUST01608,2025-11-23 15:02:44,Android,5.1102,Logout,111,Website
APP00554,CUST01337,2026-07-17 05:00:35,Android,5.305299999999999,Logout,81,App Store
APP00555,CUST00335,2026-03-20 00:50:18,iOS,5.226,Purchase,14,QR Campaign
APP00556,CUST01048,2025-03-01 21:19:55,iOS,6.036,Add to Cart,32,QR Campaign
APP00557,CUST01053,2026-08-07 03:41:36,Android,5.3212,Search,80,QR Campaign
APP00558,CUST00654,2026-03-24 16:22:42,iOS,5.1102,Login,90,Website
APP00559,CUST01220,2025-12-23 11:44:36,Android,6.005999999999999,Login,99,QR Campaign
APP00560,CUST01239,2025-12-04 05:59:22,Android,6.0120000000000005,View Product,36,App Store
APP00561,CUST01565,2025-03-12 14:01:38,Android,6.0120000000000005,Search,41,Website
APP00562,CUST00083,2025-12-14 15:45:56,Android,5.3106,Login,51,QR Campaign
APP00563,CUST00426,2025-03-17 07:25:06,iOS,5.3106,Login,120,QR Campaign
APP00564,CUST00450,2026-07-06 21:34:27,iOS,5.3106,Logout,84,Play Store
APP00565,CUST00463,2025-10-03 17:48:20,Android,5.1102,Search,86,Website
APP00566,CUST01841,2026-04-02 13:44:17,iOS,5.1204,Logout,38,Website
APP00567,CUST00630,2025-11-15 19:39:55,iOS,6.024,Add to Cart,38,Play Store
APP00568,CUST01422,2025-03-30 02:52:12,iOS,5.215599999999999,Search,107,Website
APP00569,CUST01767,2025-10-05 15:08:32,iOS,5.2312,Search,61,Website
APP00570,CUST00190,2026-04-17 23:07:32,iOS,6.0,Purchase,40,QR Campaign
APP00571,CUST01573,2026-07-27 16:35:07,iOS,5.2312,Purchase,49,App Store
APP00572,CUST01342,2025-02-28 00:53:02,iOS,5.3212,Purchase,104,Website
APP00573,CUST01965,2025-12-30 02:04:19,iOS,6.017999999999999,View Product,9,Play Store
APP00574,CUST01800,2025-08-12 04:20:19,iOS,5.3106,Login,113,App Store
APP00575,CUST00587,2025-04-16 05:08:57,Android,5.2052,Add to Cart,70,Play Store
APP00576,CUST01342,2025-01-13 13:20:00,iOS,6.024,Purchase,45,Play Store
APP00577,CUST00406,2025-10-03 00:37:04,iOS,5.2208000000000006,View Product,34,Website
APP00578,CUST01182,2026-08-05 01:15:53,Android,5.1153,Purchase,7,Play Store
APP00579,CUST01946,2026-08-11 11:44:09,iOS,6.029999999999999,Login,105,Play Store
APP00580,CUST00990,2025-07-22 14:02:22,iOS,6.0120000000000005,Purchase,31,Website
APP00581,CUST01915,2026-06-28 07:25:03,iOS,5.1204,Add to Cart,13,App Store
APP00582,CUST01183,2025-03-16 07:29:04,Android,5.326499999999999,Purchase,93,QR Campaign
APP00583,CUST01820,2026-03-03 04:03:26,Android,5.1153,Login,78,QR Campaign
APP00584,CUST01743,2026-04-29 14:16:38,iOS,5.3,View Product,12,Play Store
APP00585,CUST00059,2025-10-08 19:33:50,iOS,5.1153,Add to Cart,53,App Store
APP00586,CUST00632,2025-09-06 17:16:58,iOS,5.1,View Product,106,Play Store
APP00587,CUST00157,2025-07-07 01:41:03,Android,5.3106,View Product,25,Website
APP00588,CUST01545,2026-01-05 21:17:25,Android,6.005999999999999,Add to Cart,72,Play Store
APP00589,CUST01452,2026-02-11 17:15:23,iOS,5.315899999999999,Purchase,73,Website
APP00590,CUST01283,2026-05-29 17:54:07,Android,6.024,View Product,96,Play Store
APP00591,CUST00208,2025-10-24 18:16:52,Android,5.1204,Login,27,Play Store
APP00592,CUST00262,2025-06-05 08:26:09,iOS,5.125499999999999,Search,92,Website
APP00593,CUST01685,2026-02-26 11:05:25,Android,5.226,Purchase,1,QR Campaign
APP00594,CUST00478,2025-11-17 19:52:02,Android,5.1,Search,91,App Store
APP00595,CUST01160,2026-02-08 05:07:57,iOS,6.029999999999999,Login,3,Website
APP00596,CUST01768,2025-04-09 21:00:15,Android,5.2208000000000006,Purchase,3,App Store
APP00597,CUST00641,2025-09-12 21:27:37,Android,5.105099999999999,Search,11,Play Store
APP00598,CUST00649,2026-05-23 03:44:56,Android,5.326499999999999,Add to Cart,89,QR Campaign
APP00599,CUST00376,2025-01-20 08:38:11,Android,5.130599999999999,Add to Cart,99,QR Campaign
APP00600,CUST00819,2025-07-10 23:34:21,iOS,5.2104,Add to Cart,82,Website
APP00601,CUST01208,2025-11-10 00:39:49,iOS,5.3212,Logout,115,Play Store
APP00602,CUST00666,2025-10-18 06:52:56,iOS,5.1102,Logout,73,Website
APP00603,CUST00482,2025-12-05 04:29:34,Android,6.005999999999999,Purchase,119,App Store
APP00604,CUST01112,2026-03-08 13:43:54,Android,6.029999999999999,Search,103,Play Store
APP00605,CUST00108,2025-12-31 00:13:27,Android,5.3212,Search,82,QR Campaign
APP00606,CUST00133,2026-06-23 14:23:11,iOS,5.125499999999999,Search,64,QR Campaign
APP00607,CUST01294,2026-01-08 13:34:59,Android,5.130599999999999,Logout,62,App Store
APP00608,CUST00884,2025-07-27 09:00:45,Android,5.331799999999999,Search,69,QR Campaign
APP00609,CUST01947,2026-01-10 01:07:14,Android,5.215599999999999,Purchase,32,App Store
APP00610,CUST01000,2025-02-20 14:47:00,Android,6.029999999999999,Purchase,63,QR Campaign
APP00611,CUST00661,2026-05-09 06:10:22,Android,5.3,Logout,9,App Store
APP00612,CUST01629,2025-11-09 03:34:24,Android,5.315899999999999,Purchase,90,App Store
APP00613,CUST00197,2025-12-10 15:52:27,iOS,5.326499999999999,Logout,120,QR Campaign
APP00614,CUST00426,2025-01-08 20:50:18,Android,5.3212,Add to Cart,112,QR Campaign
APP00615,CUST01539,2025-01-27 23:57:30,iOS,5.331799999999999,Logout,85,App Store
APP00616,CUST00777,2025-08-22 23:15:21,iOS,5.105099999999999,Add to Cart,72,Website
APP00617,CUST00909,2025-03-01 07:38:03,iOS,6.017999999999999,Search,56,Website
APP00618,CUST01054,2025-09-01 06:50:23,Android,5.125499999999999,Search,43,QR Campaign
APP00619,CUST01186,2026-06-13 11:53:03,Android,6.0,Add to Cart,27,Website
APP00620,CUST01620,2025-10-05 17:18:12,iOS,5.1,Add to Cart,62,QR Campaign
APP00621,CUST01137,2026-03-11 08:45:20,iOS,6.017999999999999,Logout,88,App Store
APP00622,CUST01404,2025-09-01 09:05:38,iOS,5.2052,Purchase,114,Website
